28.7
28.82	29.00	0.00
28.84	29.00	0.00

28.74	29.00	0.00
28.75	29.00	0.00
28.77	29.00	0.00
28.78	29.00	0.00
28.80	29.00	0.00
28.82	29.00	0.00
28.84	29.00	0.00
25.52	29.00	0.00
25.98	29.00	0.00
26.37	29.00	0.00
26.67	29.00	0.00
26.94	29.00	0.00
27.17	29.00	0.00
27.38	29.00	0.00
27.54	29.00	0.00
27.69	29.00	0.00
27.82	29.00	0.00
27.95	29.00	0.00
28.06	29.00	0.00
28.16	29.00	0.00
28.25	29.00	0.00
28.33	29.00	0.00
28.40	29.00	0.00
28.47	29.00	0.00
28.54	29.00	0.00
28.58	29.00	0.00
28.63	29.00	0.00
28.66	29.00	0.00
28.70	29.00	0.00
28.73	29.00	0.00
28.77	29.00	0.00
28.80	29.00	0.00
28.82	29.00	0.00
28.84	29.00	0.00
28.86	29.00	0.00
28.88	29.00	0.00
28.91	29.00	0.00
28.92	29.00	0.00
28.93	29.00	0.00
28.94	29.00	0.00
28.95	29.00	0.00
28.97	29.00	0.00
28.98	29.00	0.00
28.99	29.00	0.00
29.01	29.00	50.00
29.01	29.00	50.00
28.98	29.00	0.00
29.00	29.00	0.00
29.00	29.00	50.00
29.01	29.00	50.00
29.02	29.00	50.00
29.03	29.00	50.00
29.04	29.00	50.00
29.05	29.00	50.00
29.06	29.00	50.00
29.07	29.00	50.00
29.07	29.00	50.00
29.07	29.00	50.00
29.08	29.00	50.00
29.09	29.00	50.00
29.10	29.00	50.00
29.10	29.00	50.00
29.10	29.00	50.00
29.11	29.00	50.00
29.11	29.00	50.00
29.12	29.00	50.00
29.14	29.00	54.55
29.15	29.00	58.21
29.16	29.00	64.00
29.17	29.00	66.70
29.18	29.00	71.64
29.18	29.00	71.09
29.20	29.00	78.09
29.20	29.00	79.39
29.20	29.00	80.56
29.22	29.00	89.12
29.25	29.00	99.33
29.27	29.00	106.01
29.28	29.00	112.02
29.27	29.00	107.43
29.26	29.00	103.30
29.26	29.00	104.58
29.28	29.00	113.24
29.30	29.00	121.04
29.33	29.00	130.57
29.32	29.00	129.12
29.33	29.00	130.32
29.35	29.00	141.43
29.36	29.00	143.90
29.36	29.00	143.62
29.35	29.00	140.87
29.38	29.00	153.44
29.41	29.00	162.24
29.43	29.00	172.67
29.48	29.00	192.15
29.47	29.00	187.04
29.49	29.00	195.00
29.47	29.00	189.61
29.48	29.00	192.28
29.50	29.00	199.71
29.52	29.00	208.91
29.55	29.00	219.72
29.58	29.00	231.96
29.61	29.00	245.51
29.67	29.00	255.00
29.62	29.00	247.66
29.67	29.00	255.00
29.62	29.00	247.11
29.60	29.00	241.52
29.63	29.00	251.59
29.67	29.00	255.00
29.61	29.00	243.03
29.56	29.00	222.84
29.51	29.00	202.18
29.54	29.00	216.18
29.55	29.00	218.70
29.57	29.00	226.01
29.50	29.00	200.05
29.49	29.00	196.66
29.47	29.00	188.60
29.42	29.00	168.88
29.38	29.00	153.61
29.34	29.00	137.38
29.30	29.00	120.29
29.26	29.00	102.42
29.23	29.00	91.31
29.18	29.00	73.86
29.14	29.00	55.66
29.09	29.00	50.00
29.05	29.00	50.00
29.01	29.00	50.00
28.97	29.00	0.00
28.94	29.00	0.00
28.92	29.00	0.00
28.90	29.00	0.00
28.88	29.00	0.00
28.85	29.00	0.00
28.82	29.00	0.00
28.80	29.00	0.00
28.78	29.00	0.00
28.76	29.00	0.00
28.75	29.00	0.00
28.73	29.00	0.00
28.73	29.00	0.00
28.72	29.00	0.00
28.70	29.00	0.00
28.66	29.00	0.00
28.65	29.00	0.00
28.65	29.00	0.00
28.62	29.00	0.00
28.62	29.00	0.00
28.62	29.00	0.00
28.61	29.00	0.00
28.60	29.00	0.00
28.59	29.00	0.00
28.59	29.00	0.00
28.58	29.00	0.00
28.58	29.00	0.00
28.57	29.00	0.00
28.56	29.00	0.00
28.56	29.00	0.00
28.55	29.00	0.00
28.55	29.00	0.00
28.55	29.00	0.00
28.55	29.00	0.00
28.55	29.00	0.00
28.55	29.00	0.00
28.55	29.00	0.00
28.55	29.00	0.00
28.55	29.00	0.00
